Scope,Release,Business Unit,Tower Name,Sub-Tower,Planning Area,Descoped,PMO Comments,Domain,SCP Object ID,Object Description,Test Object Group,Object Type,Design End Date,Baseline Dev End Date,Trend Dev End Date (User-Override),Dev Planned End Date (Linked to Sprint Plan),Trend Dev End Date,Dev Completion Status,Dev PMO Comments,Applicable for FUT,FUT Comments,Planned FUT Date,Trend FUT End Date (User-Override),Trend FUT Date,FUT Demo/Playback Status,FUT Approval,FUT Linked Test Details,FUT Approver,Trend Build End Date (based on dev & FUT complete),Impacted by Legal Entity Extension,LE Baseline Dev End Date,LE Dev Planned End Date (Linked to Sprint Plan),LE Trend Dev End Date (User-Override),LE Trend Dev End Date,Sprint Number - LE Trend Dev End Date,LE Dev Completion Status,LE Trend FUT End Date (User-Override),LE Trend FUT End Date,LE FUT Demo/Playback Status,LE Trend Build End Date (dev & FUT complete),LE FUT Planned End Date (Linked to Sprint Plan),Archive Object ID_2,Complexity (H/M/L),Change Request ID,Design Opens (Y/N),Design Open Row ID,Intel Comments,SCP Predecessor Object ID,Predecessor Description,SCP Successor Object ID,Successor Description,STD vs Non-Std,FS Responsible Team,Dev Responsible Team,Technical Complexity,ECA Involved?,ECA Object  ID,ECA Object Description,ECA Dependency Tracker Link,Boundary App Involved?,Boundary App IAPM ID,Boundary Application Name,B-App Dependency Tracker Link,Sprint 19 - Delay Status,Impact Assessment (Formula),Latest Dev End Date from Build Plan,Helper - Absolute Row # from Build Plan,Build Plan Stage,Sprint Number - Baseline Dev End Date,Sprint Number - Trend Dev End Date,Object - Sprint Movement,Sprint Number - Based on Trend Dev End Date(10/24),Object - Sprint Movement (After 10/24),Tagged to Sprint 18,Tagged to Sprint 19,Tagged to Sprint 20,Tagged to Sprint 21,Tagged to Sprint 22,Tagged to Sprint 23,"Tagged to Sprint 23, Spilling to S23+",Tagged to S23+,Objects Approved beyond WW02,Source System,Target System,FUT Actual End Date (Manual),FUT Approval Date,Object Completion Sprint,Dev Planned End Date (Linked to Sprint Plan)S18-20,Dev Planned End Date (Linked to Sprint Plan)S21-24,FUT Planned Start Date (Linked to Sprint Plan),FUT Planned End Date (Linked to Sprint Plan),FUT Plan Start Date (Linked to Sprint Plan)S18-S20,FUT Planned End Date (Linked to Sprint Plan)S18-20,FUT Plan Start Date (Linked to Sprint Plan)S21-S24,FUT Planned End Date (Linked to Sprint Plan)S21-24,Created By,Created Date,Modified By,Modified Date,Max Dev End Date (FUT DB reference),Priority,Archive Object ID,Archived Object Description,GAP ID,Go live Critical,TUT Documentation Available?,TUT Complete,Sharepoint Link,Comments
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0011,IF BY DP - ASP Automation,"Transactional Data, Forecast Netting",02.Interface,,2025-12-05,2025-12-06,2025-11-28,2025-12-06,Completed,,No,FUT completed for BY config object,N/A,,N/A,,,,,2025-12-06,,,,,,,,,,,,,IFBYDP0006,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,Sprint 20,Sprint 21,Pushed-out,Sprint 21,No change,No,No,Yes,No,No,No,No,No,,PDH,BY,,,,2025-11-28,,,,,,,,bhuraman@deloitte.com,2025-10-01T10:01:21Z,bbanavath@deloitte.com,2026-02-19T13:45:19Z,N/A,Medium,IFBYDP0006,IF BY DP - ASP Automation,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0012,IF BY DP - Sales Forecast Automation,"Transactional Data, Forecast Netting",02.Interface,,2025-12-05,2025-12-06,2025-12-05,2025-12-06,Completed,,No,FUT completed for BY config object,N/A,,N/A,,,,,2025-12-06,,,,,,,,,,,,,IFBYDP0004,High,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,Sprint 20,Sprint 21,Pushed-out,Sprint 21,No change,No,No,Yes,No,No,No,No,No,,PDH,BY,,,,2025-12-05,,,,,,,,bhuraman@deloitte.com,2025-10-01T10:01:21Z,bbanavath@deloitte.com,2026-02-19T13:45:19Z,N/A,Medium,IFBYDP0004,IF BY DP - Sales Forecast Automation,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0013,IF BY DP - Revenue Forecast Automation,"Transactional Data, Forecast Netting",02.Interface,,2025-11-07,2025-11-07,2025-11-07,2025-11-07,Completed,,No,FUT completed for BY config object,N/A,,N/A,,,,,2025-11-07,,,,,,,,,,,,,IFBYDP0008,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,On-Track,No Impact,2025-11-07,2984,"Coding, Configuration & Security Changes",Sprint 19,Sprint 19,No change,Sprint 20,Pulled-in to Sprint 19,No,Yes,No,No,No,No,No,No,,PDH,BY,,,,2025-11-07,,,,,,,,bhuraman@deloitte.com,2025-10-01T10:01:21Z,bhuraman@deloitte.com,2026-03-11T11:47:52Z,N/A,Medium,IFBYDP0008,IF BY DP - Revenue Forecast Automation,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0014,IF BY DP Transactional Data - Backlogs including Delinquent,Transactional Data,02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,No change/dev done to the transactional object or interface. Was a regression test against changes in ECA source,2026-01-08,2026-01-08,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,No,Yes,No,No,No,No,,PDH,BY,,,,,,2025-12-08,2026-01-07,,,2025-12-08,2026-01-07,bhuraman@deloitte.com,2025-10-01T10:01:21Z,bbanavath@deloitte.com,2026-02-19T15:52:31Z,N/A,Critical,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0015,IF BY DP Transactional Data - Billings,Transactional Data,02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,No change/dev done to the transactional object or interface. Was a regression test against changes in ECA source,2026-01-08,2026-01-08,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,No,Yes,No,No,No,No,,PDH,BY,,,,,,2025-12-08,2026-01-07,,,2025-12-08,2026-01-07,bhuraman@deloitte.com,2025-10-01T10:08:49Z,bbanavath@deloitte.com,2026-02-19T15:52:31Z,N/A,Critical,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0016,IF BY DP Transactional Data - Customer Orders,Transactional Data,02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,No change/dev done to the transactional object or interface. Was a regression test against changes in ECA source,2026-01-08,2026-01-08,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,No,Yes,No,No,No,No,,PDH,BY,,,,,,2025-12-15,2026-01-07,,,2025-12-15,2026-01-07,bhuraman@deloitte.com,2025-10-01T10:08:49Z,bbanavath@deloitte.com,2026-02-19T15:52:31Z,N/A,Critical,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0017,"IF BY DP FERT/HALB, PROC Changes","Transactional Data, Forecast Netting",02.Interface,,2025-11-07,2025-11-07,2025-11-07,2025-11-07,Completed,,Yes,Approval is done via the config. object,2025-12-04,2025-12-04,2025-12-04,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?csf=1&web=1&e=X8j2DZ&ovuser=36da45f1%2Ddd2c%2D4d1f%2Daf13%2D5abe46b99921%2Cpatrli%40deloitte%2Ecom&OR=Teams%2DHL&CT=1767990524262&clickparams=eyJBcHBOYW1lIjoiVGVhbXMtRGVza3RvcCIsIkFwcFZlcnNpb24iOiI0OS8yNTExMzAwMTMxMiIsIkhhc0ZlZGVyYXRlZFVzZXIiOnRydWV9&CID=f369eba1%2D0067%2Db000%2D2349%2D1c5187567cfe&cidOR=SPO&FolderCTID=0x01200088C52C175B711D41896AB37BBAA6726D&id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIntel%20Foundry%20Demand%20Planning%2FMeeting%20Recordings%2FIT%2D%20Biz%20Demo,Scott Palmer,2025-12-04,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,On-Track,No Impact,2025-11-07,2990,"Coding, Configuration & Security Changes",Sprint 19,Sprint 19,No change,Sprint 20,Pulled-in to Sprint 19,No,Yes,No,No,No,No,No,No,,PDH,BY,2025-12-05,2026-01-09,,2025-11-07,,,,,,,,bhuraman@deloitte.com,2025-10-01T10:08:49Z,bhuraman@deloitte.com,2026-03-11T11:47:52Z,2025-12-04,High,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0019,IF BY DP Demand Publication - S&OP,"Transactional Data, Forecast Netting",02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,Associated with the regression testing for source change,N/A,,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,Yes,No,No,No,No,No,,BY,PDH,,,,,,2025-11-10,2025-12-05,2025-11-10,2025-12-05,,,bhuraman@deloitte.com,2025-10-01T10:01:21Z,bbanavath@deloitte.com,2026-02-19T14:51:49Z,N/A,Low,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0020,IF BY DP Demand Publication - S&OE,"Transactional Data, Forecast Netting",02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,Associated with the regression testing for source change,N/A,,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,Yes,No,No,No,No,No,,BY,PDH,,,,,,2025-11-19,2025-12-03,2025-11-19,2025-12-03,,,bhuraman@deloitte.com,2025-10-01T10:08:49Z,bbanavath@deloitte.com,2026-02-19T14:51:49Z,N/A,Low,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0021,IF BY DP PRF,"Transactional Data, Forecast Netting",02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,Associated with the regression testing for source change,N/A,,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,Yes,No,No,No,No,No,,PDH,BY,,,,,,2025-11-10,2025-12-05,2025-11-10,2025-12-05,,,bhuraman@deloitte.com,2025-10-01T10:01:21Z,bbanavath@deloitte.com,2026-02-19T14:51:49Z,N/A,High,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0022,IF BY DP RTF,"Transactional Data, Forecast Netting",02.Interface,,2026-01-09,,,2026-01-09,Completed,,No,Associated with the regression testing for source change,N/A,,N/A,,,,,2026-01-09,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,No,Yes,No,No,No,No,,PDH,BY,,,,,,2025-12-08,2025-12-19,,,2025-12-08,2025-12-19,bhuraman@deloitte.com,2025-10-01T10:08:49Z,bbanavath@deloitte.com,2026-02-19T15:52:31Z,N/A,High,,,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0023,IF BY DP - Scenario Planning,"Transactional Data, Forecast Netting",02.Interface,,2025-09-26,2025-09-26,,2025-09-26,Completed,,Yes,Approval is done via the config. object,2025-12-03,2025-12-03,2025-12-03,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIntel%20Foundry%20Demand%20Planning%2FMeeting%20Recordings%2FIT%2D%20Biz%20Demo%2FScenario%20Planning&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e&csf=1&web=1&e=X8j2DZ&ovuser=36da45f1%2Ddd2c%2D4d1f%2Daf13%2D5abe46b99921%2Cpatrli%40deloitte%2Ecom&OR=Teams%2DHL&CT=1768236198802&clickparams=eyJBcHBOYW1lIjoiVGVhbXMtRGVza3RvcCIsIkFwcFZlcnNpb24iOiI0OS8yNTExMzAwMTMxMiIsIkhhc0ZlZGVyYXRlZFVzZXIiOnRydWV9&CID=3f54eca1%2D0015%2Db000%2D2349%2D1923a7de40e6&cidOR=SPO&FolderCTID=0x01200088C52C175B711D41896AB37BBAA6726D,Scott Palmer,2025-12-03,,,,,,,,,,,,,IFBYDP0017,High,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 18,Sprint 18,No change,Sprint 18,No change,No,No,No,No,No,No,No,No,,BY,PDH,2025-12-10,2026-01-09,,,,,,,,,,bhuraman@deloitte.com,2025-10-01T10:01:21Z,jon.benoist@intel.com,2026-02-11T19:30:08Z,2025-12-03,Low,IFBYDP0017,IF BY DP - Scenario Planning,,,,,,
IAO,03.R3,02.IF - Intel Foundry,SCP IF,DP,DP,,,BY,SCPIFDPRF0024,IF BY DP BI Reporting (+CR 1554),Transactional Data,02.Interface,,2026-01-09,,2026-01-07,2026-01-07,Completed,,Yes,"As part of business demo some cosmetic UI changes are called out as demo feedback, we are working with our dependent team partners - ECA (No pending work from CDP work in this case).... will wait for the formal approval from the users ASAP...",2026-01-30,2026-02-06,2026-02-06,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIntel%20Foundry%20Demand%20Planning%2FMeeting%20Recordings%2FIT%2D%20Biz%20Demo%2FBI%20Reporting&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e&csf=1&ovuser=36da45f1%2Ddd2c%2D4d1f%2Daf13%2D5abe46b99921%2Cpatrli%40deloitte%2Ecom&OR=Teams%2DHL&CT=1768236198802&clickparams=eyJBcHBOYW1lIjoiVGVhbXMtRGVza3RvcCIsIkFwcFZlcnNpb24iOiI0OS8yNTExMzAwMTMxMiIsIkhhc0ZlZGVyYXRlZFVzZXIiOnRydWV9&CID=3f54eca1%2D0015%2Db000%2D2349%2D1923a7de40e6&cidOR=SPO&FolderCTID=0x01200088C52C175B711D41896AB37BBAA6726D,Scott Palmer,2026-02-06,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,Yes,Yes,Yes,No,No,No,,BY,PDH,,,,,2026-01-07,2026-01-30,2026-02-06,2025-11-19,2025-12-03,2026-01-30,2026-02-06,bhuraman@deloitte.com,2025-10-01T10:16:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-02-06,Low,,,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,SP,MP,,,PDH,SCPIPMPPRF0001,IP PDH MP - E2Open ODM SSDD to PDH,Transactional Data,02.Interface,,,2025-10-31,,2025-10-31,Completed,,Yes,,2026-01-30,2026-01-29,2026-01-29,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B3AFC6AE8-4F4D-4F13-8F70-F014F5300941%7D&file=R3%20SCP%20IP%20SP%20January%20Playbacks.pptx&action=edit&mobileredirect=true,Dave S,2026-01-29,,,,,,,,,,,,,,,,,,It's landed in MP PDH.,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,,Sprint 19,Pushed-out,,Pushed-out to Sprint 19,No,No,No,No,Yes,No,No,No,,E2Open,PDH,,,,,,2026-01-12,2026-01-30,,,2026-01-12,2026-01-30,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-29,,,,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,SP,MP,,,PDH,SCPIPMPPRF0002,IP PDH MP - Planning Data Writeback from IBP to PDH,Transactional Data,02.Interface,,,2025-12-05,,2025-12-05,Completed,,Yes,,2026-01-30,2026-01-29,2026-01-29,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B3AFC6AE8-4F4D-4F13-8F70-F014F5300941%7D&file=R3%20SCP%20IP%20SP%20January%20Playbacks.pptx&action=edit&mobileredirect=true,Dave S,2026-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,,Sprint 20,Pushed-out,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,SAP IBP,PDH,,,,,,2026-01-12,2026-01-30,,,2026-01-12,2026-01-30,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-29,,,,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,SP,MP,,,PDH,SCPIPMPPRF0003,IP PDH MP - PR / STR,Transactional Data,02.Interface,,,2025-12-05,,2025-12-05,Completed,,Yes,,2026-01-30,2026-01-29,2026-01-29,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B3AFC6AE8-4F4D-4F13-8F70-F014F5300941%7D&file=R3%20SCP%20IP%20SP%20January%20Playbacks.pptx&action=edit&mobileredirect=true,Dave S,2026-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,,Sprint 20,Pushed-out,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,SAP S4,,,,,,2026-01-12,2026-01-30,,,2026-01-12,2026-01-30,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-29,,,,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,SP,MP,True,,PDH,SCPIPMPPRF0004,EMIB STR to S4,Transactional Data,02.Interface,,,2025-10-31,,2025-10-31,,Object is Descoped,Yes,,2026-01-30,2026-01-30,2026-01-30,Not Executed,,,,2026-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,,Sprint 19,Pushed-out,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,SAP S4,,,,,,,,,,,,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-30,,,,,,,,,Descoped based on CR1638
IAO,03.R3,01.IP - Intel Product,SCP IP,SP,MP,True,,PDH,SCPIPMPPRF0005,IP PDH MP - Substrates PR/STR,Transactional Data,02.Interface,,,2025-10-31,,2025-10-31,,Object is Descoped,Yes,,2026-01-30,2026-01-30,2026-01-30,Not Executed,,,,2026-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,"Low: <1wk delay, minimal scheduling impact, no overall Build Phase Impact",,0,,,Sprint 19,Pushed-out,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,SAP S4,,,,,,,,,,,,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-30,,,,,,,,,Descoped based on CR1638
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0001,Master Data - Resource Capacity,Master Data,02.Interface,08/15/25,2025-07-18,,,2025-07-18,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,IPPDHSP0049,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 15,Sprint 15,No change,,Pushed-out to Sprint 15,No,No,No,No,Yes,No,No,No,,PDH,BY,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,IPPDHSP0049,Master Data - Resource Capacity,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0002,Master Data - Supplier Capacity,Master Data,02.Interface,08/15/25,2025-07-25,,,2025-07-25,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,IPPDHSP0050,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,,Pushed-out to Sprint 16,No,No,No,No,Yes,No,No,No,,PDH,BY,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,IPPDHSP0050,Master Data - Supplier Capacity,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0003,Master Data - Production Yield,Master Data,02.Interface,08/15/25,2025-07-25,,,2025-07-25,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,IPPDHSP0052,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,,Pushed-out to Sprint 16,No,No,No,No,Yes,No,No,No,,PDH,BY,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,IPPDHSP0052,Master Data - Production Yield,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0004,Master Data - Production Rate,Master Data,02.Interface,08/15/25,2025-07-25,,,2025-07-25,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,IPPDHSP0053,Medium,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,,Pushed-out to Sprint 16,No,No,No,No,Yes,No,No,No,,PDH,BY,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,ezinke@deloitte.com,2025-11-14T03:49:33Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,IPPDHSP0053,Master Data - Production Rate,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0030,DMS - UDT (Parameters)_BOM Yield  (PDH to S4),"Supply Planning Parameters, Solver",02.Interface,,2025-10-17,,,2025-10-17,Completed,,Yes,,2025-12-11,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-09,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,S4,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-09,,,DMS - UDT (Parameters)_BOM Yield  (PDH to S4),,,,,,
